HIP	RAhms	DEdms	Vmag	Plx	ABSmag	Pc	Ly	X	Y	Z
96084	19 32 06.42	-49 02 19.1	8.82	6.54	2.897888741621337	152.90519877675843	498.7152905198778	39.20880083889797	-92.25031766818506	-115.4666559654976
96085	19 32 06.56	-11 16 29.9	7.53	55.5	6.251464915613382	18.018018018018015	58.767531531531525	6.912089819928595	-16.262273400521316	-3.5228470681478954
96086	19 32 06.82	-20 24 01.2	8.17	3.71	1.0168695480752277	269.5417789757414	879.1369272237202	98.82809081880312	-232.5037883831273	-93.95619972099664
96087	19 32 08.43	+31 00 42.1	10.19	1.79	1.4542651548994652	558.6592178770948	1822.1217877094966	187.35460144348306	-440.62812405352724	287.828475537203
96088	19 32 09.39	-33 02 16.8	9.31	6.51	3.3779049428409618	153.60983102918578	501.01351766513034	50.39632337275889	-118.50135041587178	-83.74736251929424
96349	19 35 24.12	+05 50 17.9	10.67	7.65	5.088307175768088	130.718954248366	426.3526797385621	52.58227212227046	-118.93587424490806	13.296897226244807
96089	19 32 11.06	-30 44 53.7	8.7	12.95	4.261348842086353	77.22007722007721	251.86084942084943	25.979833924201216	-61.068092966079355	-39.48007822474394
96090	19 32 11.88	-60 16 10.7	7.07	2.69	-0.7812385999879599	371.7472118959107	1212.4899628252786	72.18042689212989	-169.63872385554728	-322.8136906866163
96091	19 32 12.01	-42 16 44.1	9.73	4.68	3.081229265370622	213.6752136752136	696.9226495726493	61.89926227423437	-145.47204156253267	-143.7479161333565
96092	19 32 12.68	+09 20 03.4	7.04	2.21	-1.2380386315744465	452.4886877828055	1475.836199095023	174.8394096510173	-410.8417461401842	73.3910964134849
96093	19 32 13.30	+06 40 51.4	8.81	3.64	1.6155069182452806	274.72527472527474	896.0434065934068	106.8576856682095	-251.0654527582277	31.961696103585382
96094	19 32 14.07	-28 22 30.9	8.46	6.54	2.5378887416213374	152.90519877675843	498.7152905198778	52.693429909924774	-123.78555664415757	-72.66731193311
96095	19 32 14.11	-44 32 47.3	6.48	23.85	3.367441916880665	41.928721174004174	136.75463312368967	11.70398403250403	-27.494378780617684	-29.41247273729628
96096	19 32 15.80	-21 31 00.8	7.19	7.52	1.5710892029582118	132.97872340425536	433.72313829787254	48.46869026240281	-113.8213150737248	-48.773303941404016
96098	19 32 19.24	+35 12 06.2	7.91	6.76	2.0597334797081803	147.92899408284023	482.4849112426036	47.385988372327326	-111.20154195857049	85.27468828658905
96099	19 32 19.41	-42 12 41.1	10.21	5.84	4.042064235561998	171.2328767123287	558.492808219178	49.72010143294524	-116.67496330369858	-115.04591482863609
96100	19 32 20.59	+69 39 55.4	4.67	173.41	5.865370691179469	5.766680122253618	18.808592353382156	0.7857595076294113	-1.8434553132626552	5.407296379575349
96102	19 32 21.98	-45 22 04.7	7.53	2.95	-0.12088992010918442	338.98305084745766	1105.6264406779662	93.40409743761408	-219.07184457575502	-241.2316526865639
96103	19 32 22.59	-32 45 32.0	9.78	11.72	5.124638058410358	85.32423208191126	278.2933447098976	28.144906527245578	-66.00362274965143	-46.16936864266351
96104	19 32 23.24	+41 08 09.2	8.77	1.13	-0.9646077825829025	884.9557522123898	2886.3699115044265	261.46105641661165	-613.0806917913226	582.1656677475745
96105	19 32 23.33	-14 55 47.9	9.75	8.74	4.457557163172016	114.41647597254001	373.18054919908457	43.36947817382668	-101.69199786658412	-29.47805805692512
96106	19 32 23.88	+39 18 33.2	8.55	2.85	0.8242243000425518	350.8771929824561	1144.420350877193	106.51232624650353	-249.7205869179007	222.28260701680043
96107	19 32 24.66	-22 44 26.4	7.67	6.52	1.7412379786596013	153.37423312883436	500.24509202453993	55.50289680022359	-130.1074946894346	-59.28847830970633
96109	19 32 26.02	-15 45 05.5	7.88	4.49	1.141231705016616	222.71714922048994	726.4138084632516	84.12785646120848	-197.15476787739044	-60.4601507387848
96110	19 32 26.33	+23 14 43.0	8.17	10.44	3.2635024933312167	95.78544061302682	312.4136015325671	34.54329762032411	-80.9475809523703	37.803443770440474
96111	19 32 28.50	-30 52 09.8	6.58	4.25	-0.2780553497484419	235.29411764705878	767.4348235294117	79.2980289959427	-185.74319548784328	-120.72534831853419
96112	19 32 29.22	+56 23 17.7	9.87	2.28	1.659674235002269	438.59649122806997	1430.5254385964906	95.34044752983019	-223.2877477271394	365.2665641655796
96113	19 32 30.48	-35 27 07.6	8.69	45.34	6.972407578952493	22.055580061755624	71.93643581826203	7.056702364031868	-16.5226408337981	-12.79272853941984
96114	19 32 30.57	+27 25 21.4	8.56	3.05	0.9814991967339299	327.86885245901635	1069.3763934426229	114.30882208218337	-267.6387184989501	150.99998002389185
96115	19 32 31.91	+26 23 27.6	9.37	6.93	3.573666173059033	144.30014430014435	470.64906204906225	50.782425162278834	-118.86822389353972	64.14064458730786
96116	19 32 33.22	-04 52 34.7	9.58	3.94	2.5574811091278704	253.80710659898475	827.8167512690355	99.37354742021908	-232.54563418195463	-21.574833862220007
96117	19 32 34.37	+31 20 34.4	9.47	0.56	-1.789059864968996	1785.7142857142846	5824.28214285714	599.4204037350343	-1402.3906536887418	928.8547487291377
96118	19 32 35.79	-79 11 39.9	8.6	11.41	3.886428222091073	87.6424189307625	285.85433829973715	6.459428568210678	-15.108006423726886	-86.08842849366044
96119	19 32 37.20	-38 09 11.4	9.48	9.66	4.404885632077468	103.51966873706003	337.63954451345757	32.00965573359063	-74.84639910686175	-63.9509209940249
96120	19 32 37.25	+12 02 37.0	8.11	6.65	2.224108226515522	150.37593984962407	490.4658646616542	57.829821471990854	-135.21881728326775	31.376846347102465
96121	19 32 37.79	+00 34 38.8	10.42	43.86	8.63034313670752	22.799817601459196	74.36383948928412	8.965785425779387	-20.961716856938885	0.22978417746794574
96122	19 32 38.99	+22 12 34.8	8.52	4.99	2.0105027281169487	200.4008016032065	653.6268537074152	72.97720275888824	-170.57727639751133	75.75092037396557
96123	19 32 39.91	+10 22 26.7	8.3	1.03	-1.6358138764741366	970.8737864077664	3166.599999999998	375.6994046940465	-877.9979998066705	174.82957067320757
96124	19 32 40.28	-28 01 04.8	7.14	38.38	5.060524851997264	26.05523710265763	84.98170922355393	9.049417109982768	-21.14663476608834	-12.239414549516734
96125	19 32 40.39	+44 52 51.3	8.28	3.96	1.2684759296275612	252.5252525252526	823.6358585858588	70.39817306480317	-164.5026839365175	178.1908172992167
96126	19 32 42.24	+02 07 10.5	8.74	1.7	-0.10775539310862925	588.2352941176468	1918.5870588235289	231.34550613096042	-540.3949378689829	21.75612934927366
96127	19 32 42.83	-00 41 02.5	9.09	3.61	1.8775360095282885	277.0083102493076	903.4897506925213	109.0217447773755	-254.6309622215908	-3.3069912277228775
96128	19 32 42.91	-81 31 49.4	7.83	7.86	2.307112730197039	127.22646310432572	414.9615776081426	7.375508080799792	-17.225960450189614	-125.83894898303511
96129	19 32 44.23	+46 18 38.3	7.94	3.82	0.8503168145585454	261.7801047120418	853.8214659685862	71.188656983565	-166.22138389119968	189.2919699227052
96130	19 32 45.18	-26 09 46.6	9.8	3.99	2.8048644784337426	250.62656641604002	817.4431077694234	88.57414241684465	-206.7760893054574	-110.50767385189025
96131	19 32 47.70	+37 29 02.4	8.81	2.34	0.6560792870507157	427.35042735042725	1393.845299145299	133.5837271693525	-311.6932719725419	260.05976197633464
96132	19 32 48.38	-73 29 46.6	7.51	2.08	-0.8996833251861922	480.76923076923083	1568.0759615384618	53.80639121636182	-125.53018592317966	-460.96214371768286
96133	19 32 49.19	+13 45 07.7	9.18	4.72	2.5497099931704383	211.86440677966112	691.0165254237293	81.08600960880986	-189.14270345345994	50.364904806166614
96134	19 32 49.64	-15 19 23.3	9.61	3.09	2.0597923971241734	323.62459546925567	1055.5333333333333	122.99146741942492	-286.8658225264798	-85.52179605727467
96135	19 32 50.19	+06 01 19.9	8.41	2.94	0.7517366520607869	340.13605442176873	1109.387074829932	133.3038048262987	-310.8845661537481	35.68497812576455
96136	19 32 52.05	+76 39 39.1	8.95	2.35	0.8053393113586811	425.531914893617	1387.9140425531916	38.70237576727059	-90.22599658260113	414.0516951344046
96137	19 32 52.18	+75 19 51.7	7.77	4.03	0.7965252307055479	248.1389578163771	809.3295285359799	24.771762973607352	-57.74835788002394	240.05088899551666
96138	19 32 52.79	-46 46 36.5	7.11	8.19	1.676419508802094	122.10012210012206	398.24151404151394	32.96791796354924	-76.84597608012182	-88.97332275635631
96139	19 32 52.93	-26 01 41.2	7.65	8.29	2.242772652751368	120.62726176115808	393.4376357056697	42.736287599470636	-99.61262435254524	-52.93270323541954
96140	19 32 53.12	-57 37 21.3	8.57	1.67	-0.3164176442620832	598.8023952095808	1953.0526946107784	126.42921889959561	-294.6784291356962	-505.71195805447155
96141	19 32 53.79	-53 11 08.2	5.76	8.05	0.2889794018393417	124.22360248447211	405.16745341614927	29.353000872481022	-68.40611846121998	-99.45103172451161
96142	19 32 54.19	+07 24 18.9	9.41	11.76	4.762036608700599	85.03401360544215	277.34676870748297	33.25395995164145	-77.49091273869718	10.959747273946103
96143	19 32 54.89	+31 14 09.8	6.7	7.44	1.057864677729392	134.4086021505377	438.38682795698946	45.326487026926166	-105.6084413216062	69.69963434251488
96144	19 32 55.05	-39 44 24.8	8.73	15.45	4.674642418804268	64.72491909385111	211.10666666666663	19.63003375149556	-45.73557058139087	-41.37915550389268
96145	19 32 55.94	+39 39 45.7	7.8	4.29	0.9622864609236226	233.100233100233	760.2792540792537	70.78573889288954	-164.89259607809254	148.78013845738164
96146	19 32 56.38	+50 55 52.1	9.06	6.84	3.2352805086005816	146.19883040935676	476.8418128654972	36.35036783409921	-84.66918246380258	113.50717295528442
96147	19 32 57.10	-07 59 48.1	8.72	1.89	0.10230902086622251	529.1005291005289	1725.713227513227	206.72679312428917	-481.4493661338673	-73.60645860455696
96148	19 32 57.45	-59 07 36.0	9.14	6.87	3.324783685297753	145.56040756914115	474.75953420669566	29.471942585901594	-68.63288536567079	-124.93503871328689
96149	19 32 58.30	+75 36 30.1	8.22	3.38	0.8645835013882746	295.8579881656805	964.9698224852074	29.019195135901	-67.56702099988827	286.5737830791734
96151	19 32 59.55	-30 35 07.8	8.93	8.2	3.4990692619185833	121.95121951219512	397.75585365853664	41.438741107538355	-96.4599612475304	-62.05164423332345
96152	19 33 00.37	+60 09 52.3	8.11	2.54	0.13416858309969015	393.7007874015748	1284.0937007874018	77.32351334917564	-179.96195597205354	341.5187823336698
96153	19 33 00.76	+21 00 10.4	7.79	3.99	0.794864478433742	250.62656641604002	817.4431077694234	92.37223167907034	-214.96958670212797	89.82829955664398
96154	19 33 03.16	-30 21 45.9	6.76	2.52	-1.2329972960922788	396.82539682539675	1294.2849206349206	135.23167623518395	-314.5610830832692	-200.58443189274837
96155	19 33 04.41	-34 23 59.3	9.22	7.4	3.566158598654882	135.13513513513513	440.7564864864865	44.04760059889467	-102.433032463982	-76.34649625034731
96156	19 33 05.44	+02 17 03.5	9.29	2.46	1.2446755355168957	406.50406504065023	1325.8528455284547	160.48499942096234	-373.1321480537314	16.202467226789317
96157	19 33 05.72	-59 38 07.2	9.16	3.1	1.6168084691713638	322.58064516129036	1052.1283870967743	64.43125755598362	-149.7960135045298	-278.33081040477634
96158	19 33 06.23	+09 58 12.6	8.59	0.32	-3.8842501084004724	3125.000000000004	10192.493750000014	1216.2262097806943	-2827.3107045667743	541.0480445252928
96159	19 33 07.77	+05 01 45.8	6.61	1.61	-2.3558706198407515	621.1180124223605	2025.8372670807462	244.55956240332318	-568.3425443040989	54.451429058767836
96160	19 33 08.49	-54 31 55.8	8.67	16.9	4.809433523068368	59.17159763313611	192.99396449704147	13.572626788309941	-31.537470017417693	-48.19180172418842
96161	19 33 08.63	+46 02 21.7	7.58	6.77	1.7329433434257222	147.7104874446086	481.7722304283605	40.534275869272584	-94.18310410880619	106.32451966177581
96162	19 33 08.94	+32 53 38.7	8.14	3.16	0.6384354130920205	316.4556962025316	1032.1512658227848	105.0501007302542	-244.07317911258633	171.86322245747573
96163	19 33 09.08	+59 23 45.7	7.81	2.54	-0.16583141690030967	393.7007874015748	1284.0937007874018	79.24147136783239	-184.10428094317174	338.8609050251721
96164	19 33 10.06	+60 09 31.2	6.3	2.71	-1.5351535456279715	369.0036900369003	1203.541697416974	72.60479690874693	-168.6517746477211	320.076312205172
96165	19 33 11.13	+27 23 01.2	8.01	9.31	2.8547484049067133	107.4113856068743	350.33276047261006	37.71986951367726	-87.59972679042201	49.403492468683076
96166	19 33 12.16	+07 46 21.8	7.78	5.28	1.3931696126690616	189.39393939393946	617.7268939393942	74.22764245948613	-172.34913312854167	25.614403836554875
96167	19 33 12.77	-00 49 58.8	8.51	4.05	1.5472751160733438	246.91358024691348	805.3328395061726	97.6679148799885	-226.74745601259903	-3.5896664411574153
96168	19 33 15.12	-72 06 01.8	8.18	9.74	3.1227947843930792	102.66940451745376	334.8663244353182	12.488125958655948	-28.979012332275236	-97.6998985580596
96169	19 33 15.28	-15 00 27.7	8.01	9.41	2.8779481171362846	106.26992561105206	346.6097768331562	40.62330452233884	-94.26440473341815	-27.518470511970616
96170	19 33 16.12	-47 05 33.1	10.0	7.29	4.3136376415898745	137.1742112482853	447.40713305898487	36.965877111894486	-85.76307228624071	-100.47379555367941
96171	19 33 17.05	+20 24 50.5	7.31	7.22	1.6026859878481945	138.50415512465378	451.7448753462605	51.38782487262604	-119.20064515474826	48.31044024169377
96172	19 33 18.14	-31 37 56.6	10.1	1.68	1.2265464086293143	595.2380952380953	1941.4273809523813	200.67180326103752	-465.3826066865082	-312.18303411990547
96173	19 33 18.95	+27 44 22.8	8.59	2.29	0.3891774116994391	436.6812227074236	1424.2786026200874	153.05549467093394	-354.8967886196257	203.25544333120072
96174	19 33 19.02	+34 04 38.1	8.24	2.6	0.3148667398540894	384.6153846153848	1254.46076923077	126.15843233107628	-292.52537723686055	215.50393895944927
96175	19 33 19.78	-47 05 53.6	10.44	7.37	4.777337439295257	135.685210312076	442.55061058344654	36.583264366521036	-84.81328862374217	-99.39238974160615
96176	19 33 20.34	-16 36 36.3	7.66	1.84	-1.0159108849523175	543.4782608695654	1772.6076086956527	206.290326391553	-478.2019361634948	-155.3571032317437
96177	19 33 20.42	+32 34 37.3	9.0	3.12	1.4707729700922147	320.51282051282044	1045.3839743589742	106.9832714638137	-247.99405141839654	172.5746163289175
96178	19 33 21.63	-45 16 18.1	5.59	7.47	-0.04339699092300542	133.8688085676037	436.6262382864791	37.324803558550165	-86.500352150167	-95.10733948819336
96179	19 33 21.77	+41 19 47.1	8.16	1.51	-0.945115263534154	662.2516556291393	2159.99867549669	197.02877240596442	-456.6025809443984	437.3454027455289
96180	19 33 22.44	+62 03 11.4	8.19	6.1	2.116649175053835	163.93442622950815	534.6881967213113	30.44260753479467	-70.53949198870492	144.81686303623604
96182	19 33 23.75	+30 17 10.0	9.88	6.67	4.000629169582746	149.9250374812593	488.9952023988004	51.31010296357934	-118.86094450385687	75.60996011951698
96181	19 33 23.83	-37 37 45.0	8.9	4.3	2.067342277897934	232.55813953488365	758.5111627906975	72.99758904755366	-169.09775854019475	-141.98798651242603
96183	19 33 25.57	+21 50 27.0	6.89	49.61	5.367846135180927	20.15722636565209	65.74476919975812	7.417748762526584	-17.177152820654833	7.499079878761448
96184	19 33 26.23	+23 29 51.0	7.81	22.52	4.572841930896542	44.40497335701602	144.83117229129675	16.14642601903418	-37.38501158692932	17.70467436284324
96185	19 33 27.40	+33 12 04.8	6.62	31.29	4.097027815730967	31.959092361776925	104.2377117289869	10.605116097558577	-24.549067331709367	17.5002397209036
96186	19 33 27.74	-75 12 41.5	8.4	15.04	4.286239181278118	66.48936170212764	216.86156914893613	6.730830682126753	-15.579706170042584	-64.28688741524228
96187	19 33 28.27	+08 13 45.2	7.61	4.61	0.9285046269482402	216.91973969631246	707.5049891540134	85.15141655189096	-197.0771432193954	31.04849995739295
96188	19 33 29.47	+78 03 32.8	8.34	3.81	1.2446248783780973	262.4671916010498	856.062467191601	21.543486324089457	-49.84896536712101	256.7878219771598
96189	19 33 29.81	+36 01 19.3	7.35	7.66	1.7711438481630193	130.5483028720626	425.7960835509137	41.88975179569136	-96.92115558189695	76.77498080716718
96190	19 33 30.76	-47 54 55.8	9.45	3.5	2.1703402217513776	285.71428571428567	931.8851428571428	75.98413897568368	-175.77265329245554	-212.0448962834962
96191	19 33 32.47	+18 42 20.1	8.61	17.48	4.82270714149192	57.208237986270056	186.59027459954245	21.507276335131735	-49.73537879946555	18.346979419285002
96192	19 33 34.82	+23 31 48.4	10.13	12.85	5.674515638336567	77.82101167315174	253.82085603112841	28.330977985982177	-65.48442892801147	31.06855503821875
96193	19 33 35.22	-00 17 00.3	8.09	2.96	0.4464585552946936	337.8378378378377	1101.8912162162158	134.15234994124648	-310.05605790827786	-1.6711177591972053
96194	19 33 36.00	+36 02 46.0	7.86	0.89	-2.3930499667754352	1123.5955056179776	3664.7168539325844	360.79951982751953	-833.7580343828782	661.164205654805
96195	19 33 36.43	+38 45 42.9	6.61	7.76	1.0593086062909434	128.86597938144328	420.3090206185567	39.90981335267919	-92.2182206469614	80.68114538602694
96196	19 33 36.92	+03 45 40.8	6.98	1.64	-1.9457807597615098	609.7560975609755	1988.7792682926827	241.6790493483381	-558.3849119435762	40.0003216566827
96197	19 33 37.25	-03 37 35.8	9.65	7.23	3.945691486472656	138.3125864453665	451.1200553250345	54.83206427370034	-126.677837728708	-8.748812780651797
96198	19 33 41.60	+49 15 44.4	6.0	2.23	-2.2584756847591976	448.4304932735426	1462.6000000000001	116.33245869417746	-268.52814949772454	339.778309017877
96199	19 33 42.20	-34 11 51.5	6.94	4.51	0.2108827093898027	221.72949002217302	723.1924611973395	72.91015235988624	-168.2771742828465	-124.62290737954888
96200	19 33 42.28	+52 07 22.6	7.68	3.36	0.31169638694922064	297.6190476190476	970.7136904761904	72.64694941320775	-167.66718439894714	234.91963204967183
96201	19 33 43.20	+39 43 40.7	7.86	7.22	2.152685987848195	138.50415512465378	451.7448753462605	42.35607860908795	-97.7387402369821	88.52402074320085
96202	19 33 43.47	-04 44 30.8	7.73	4.39	0.9423226012106074	227.79043280182236	742.9608200455583	90.26994918458703	-208.29118377085592	-18.830834118252557
96203	19 33 45.25	+83 20 32.3	8.26	2.14	-0.08793113325404533	467.28971962616805	1524.1112149532705	21.549470680349206	-49.706112265348864	464.13856205357905
96204	19 33 46.03	+05 27 56.8	6.35	3.8	-0.7510820169159498	263.15789473684214	858.315263157895	104.21282165902927	-240.34029770009553	25.06604607072504
96205	19 33 46.56	+07 55 05.1	7.44	1.37	-1.876397164217967	729.9270072992703	2380.7284671532852	287.63481484603915	-663.2863802474793	100.55260837765437
96206	19 33 46.73	+62 36 46.3	7.55	4.73	0.9243057036890567	211.41649048625794	689.555602536998	38.69290769888609	-89.22301146302438	187.72065834318954
96207	19 33 47.13	+43 31 02.4	7.98	3.3	0.5725696993894385	303.030303030303	988.3630303030303	87.43542726251046	-201.6034109058737	208.65875329153326
96208	19 33 47.36	+17 19 40.9	9.09	1.19	-0.5322651930373468	840.3361344537818	2740.838655462186	319.19899838191776	-735.9572020985552	250.28746468804908
96209	19 33 47.42	-63 03 29.6	7.41	5.72	1.1969801439651224	174.82517482517477	570.2094405594404	31.518707840902927	-72.66981230690985	-155.85092616975757
96211	19 33 49.81	-56 11 16.0	8.26	0.44	-3.5227366175690644	2272.7272727272752	7412.722727272736	503.4429695358537	-1160.1893565480798	-1888.331297621218
96212	19 33 50.46	-15 49 27.4	8.19	0.11	-6.603036574208877	9090.909090909103	29650.89090909095	3482.0491170081496	-8023.378777512268	-2478.9826619971095
96213	19 33 53.23	-36 38 01.6	9.93	9.87	4.901585763348184	101.31712259371837	330.45572441742667	32.382982437837185	-74.5761715937049	-60.45573926045043
96214	19 33 53.75	+56 27 35.5	6.87	4.73	0.24430570368905702	211.41649048625794	689.555602536998	46.530045177939314	-107.1448313679883	176.21541492273104
96217	19 33 57.75	-16 16 26.0	8.17	1.05	-1.7240535046503087	952.380952380952	3106.2838095238085	364.4078313425827	-838.4562643466761	-266.8848135283491
96218	19 33 59.55	+09 11 21.2	8.24	3.74	1.104358011002402	267.37967914438497	872.0850267379677	105.24124712178875	-242.05978882692017	42.699313304450826
96219	19 33 59.64	+15 22 27.9	8.48	12.76	4.009253371925718	78.36990595611286	255.6111285266458	30.12980907063199	-69.29875166996325	20.777867598047735
96220	19 34 00.73	+26 03 45.3	7.06	5.04	0.5721526822276273	198.41269841269835	647.1424603174602	71.08056776883801	-163.45029260250638	87.17312444339176
96221	19 34 01.30	-50 45 08.8	8.47	4.32	1.6474187340745612	231.48148148148158	754.9995370370374	58.41025573909832	-134.2997331483002	-179.26377205015513
96222	19 34 01.75	+65 31 51.6	7.91	5.01	1.4091886293362297	199.60079840319352	651.0175648702592	32.9761573367024	-75.81359192101205	181.6737489306906
96223	19 34 01.82	-39 47 10.6	8.06	5.15	1.619036145205957	194.17475728155333	633.3199999999998	59.51582171512635	-136.82762511707077	-124.25741159281321
96224	19 34 02.20	+12 38 10.8	8.83	23.98	5.72924589381415	41.70141784820683	136.0132610508757	16.23159692766651	-37.31380733930604	9.122680174908094
96225	19 34 02.26	+25 48 21.3	7.38	3.15	-0.1284472310519975	317.4603174603175	1035.4279365079367	114.00613676010302	-262.07812820600594	138.19807762439592
96226	19 34 03.44	-67 56 32.8	7.94	2.93	0.2743381017705486	341.296928327645	1113.1733788395902	51.13701034489205	-117.5267659141	-316.31639026873773
96227	19 34 04.53	+24 35 16.5	8.77	5.16	2.333248508136055	193.79844961240312	632.0926356589148	70.32302737323145	-161.58625931902313	80.63740876615707
96228	19 34 04.71	+24 18 36.6	9.92	2.17	1.6022986692426482	460.8294930875575	1503.0405529953916	167.5936142407355	-385.0783637359434	189.71256138566903
96229	19 34 05.23	+07 22 45.5	4.45	29.5	1.7991100798908155	33.898305084745765	110.56264406779663	13.416684374355302	-30.82421016653257	4.353818511015475
96230	19 34 05.78	-58 20 48.2	9.28	5.62	3.0286815778453047	177.93594306049823	580.3555160142349	37.26988063899563	-85.6164669831654	-151.46608997166476
96231	19 34 05.92	-56 06 00.2	7.0	0.44	-4.782736617569064	2272.7272727272752	7412.722727272736	505.9551639587844	-1162.2484643091088	-1886.392624951899
96232	19 34 06.69	-43 27 51.4	9.19	1.4	-0.07935982160880961	714.285714285714	2329.712857142856	206.9552232051628	-475.33174148771906	-491.35868034970747
96233	19 34 07.39	-22 06 16.0	8.44	1.9	-0.1662319952358562	526.3157894736843	1716.63052631579	194.6828188461703	-447.082605718905	-198.05063483617246
96234	19 34 08.48	-40 02 04.7	5.89	7.49	0.2624090884973329	133.51134846461943	435.46034712950586	40.81943694627691	-93.72014315227457	-85.88124651952323
96235	19 34 08.97	-32 25 46.3	9.02	8.47	3.6594170516535343	118.06375442739083	385.07650531286913	39.795729998174394	-91.36085033339066	-63.31307139733031
96236	19 34 09.08	-17 19 06.6	9.16	2.49	1.1409967354786819	401.60642570281124	1309.8787148594379	153.11232979718034	-351.4993481577029	-119.55142773960131
96237	19 34 09.11	-48 40 38.5	7.78	3.62	0.5735428526658302	276.2430939226519	900.9939226519336	72.84375257611185	-167.2262511906612	-207.45943112644255
96238	19 34 09.42	-19 34 14.9	8.15	3.49	0.8641271347959005	286.5329512893981	934.5553008595983	107.82359029593297	-247.51356377391238	-95.98042143189825
96239	19 34 09.61	-55 01 42.9	9.77	11.65	5.101629626810189	85.83690987124461	279.9654935622317	19.649547490637033	-45.10468059827039	-70.33802789235266
96240	19 34 09.81	-23 01 00.0	10.11	20.28	6.645339753306491	49.30966469428008	160.82830374753453	18.1266025367473	-41.607094573976205	-19.280015400650417
96241	19 34 11.13	+07 47 08.8	6.89	1.22	-2.6782008466262583	819.6721311475407	2673.4409836065565	324.43314863349593	-744.4967861430133	111.04084865683966
96242	19 34 11.48	+28 24 56.4	7.98	4.36	1.1774324463429302	229.3577981651377	748.0729357798168	80.59189348179984	-184.92617832744924	109.14327672093556
96243	19 34 13.54	-50 33 53.9	7.89	1.1	-1.9030365742088753	909.0909090909093	2965.0890909090917	230.78184890510488	-529.3357386728266	-702.1322489185143
96244	19 34 13.56	+51 49 37.2	8.94	2.09	0.5407314305552688	478.46889952153134	1560.5732057416276	118.18216610153738	-271.0692761819712	376.14745903046605
96245	19 34 14.10	+25 21 09.2	7.07	1.19	-2.5522651930373463	840.3361344537818	2740.838655462186	303.5251344691519	-696.1078045142996	359.82111681846783
96246	19 34 14.17	+54 26 38.3	8.66	1.95	0.11017305681258982	512.820512820513	1672.61435897436	119.19054285371702	-273.34878301253195	417.203710061761
96247	19 34 14.56	+19 23 12.8	8.54	5.42	2.209996432691934	184.50184501845013	601.7708487084869	69.56740345157849	-159.5318696285157	61.24450803988686
96248	19 34 15.31	-16 18 58.5	7.59	3.28	0.16936921855839593	304.8780487804877	994.3896341463411	116.97232576389241	-268.2010776574619	-85.65209616208678
96249	19 34 17.37	-23 19 31.7	8.55	2.49	0.5309967354786824	401.60642570281124	1309.8787148594379	147.47898188935787	-338.0104400975458	-159.01765138414504
96250	19 34 17.53	-37 32 12.9	8.78	9.57	3.6845596888842174	104.49320794148379	340.81483803552766	33.13679339429254	-75.94452846336014	-63.66484136416287
96251	19 34 17.59	+70 15 35.0	7.78	1.48	-1.3686914230252123	675.6756756756755	2203.782432432432	91.26778361992926	-209.16953946291304	635.968485173408
96252	19 34 18.18	+41 55 38.1	6.68	7.1	0.9362917435953761	140.84507042253514	459.3799999999998	41.91109445097104	-96.04145222323868	94.1107511345119
96253	19 34 18.20	-56 25 04.3	7.99	2.95	0.33911007989081554	338.98305084745766	1105.6264406779662	74.99395990368173	-171.8517767637221	-282.40464153934664
96254	19 34 18.70	+16 15 54.0	7.01	1.99	-1.4957346179514666	502.5125628140702	1638.9939698492458	192.95822375614006	-442.1279509019836	140.7440041424623
96255	19 34 18.99	-16 22 27.0	7.05	0.21	-6.338903526330406	4761.904761904769	15531.41904761907	1827.5768997566008	-4187.313772978868	-1342.4243008634955
96256	19 34 19.21	+41 25 44.6	7.16	3.99	0.16486447843374208	250.62656641604002	817.4431077694234	75.17105388431465	-172.2233382267684	165.83760195276378
96257	19 34 19.64	+00 21 15.3	8.19	8.08	2.727056803872932	123.7623762376237	403.663118811881	49.51128059982222	-113.42474760699295	0.7651768676182068
96258	19 34 19.76	+51 14 13.5	5.71	39.08	3.6697727752336764	25.588536335721603	83.45951893551691	6.409451899342321	-14.682992986749085	19.952489446323213
96259	19 34 20.03	-36 14 58.4	9.48	9.18	4.294213406006211	108.93246187363839	355.29389978213527	35.146794177385395	-80.51125141280828	-64.41213010643078
96260	19 34 20.79	-24 37 46.4	8.84	2.85	1.114224300042551	350.8771929824561	1144.420350877193	127.6249500399854	-292.3081439120437	-146.22799213979147
96261	19 34 21.30	+21 42 35.7	9.22	1.45	0.026840011174874334	689.6551724137933	2249.3779310344835	256.4029657538742	-587.1978836746971	255.1086462620845
96262	19 34 23.76	+28 38 43.0	9.1	2.8	1.3357901567110968	357.142857142857	1164.856428571428	125.4765077107187	-287.21788533248235	171.2090907808991
96263	19 34 24.89	-27 09 08.8	8.3	4.33	1.4824394817668285	230.94688221709	753.2558891454964	82.2820553118471	-188.30310715719543	-105.3948082895849
96264	19 34 25.18	+71 36 19.9	6.7	15.19	2.6077888693139313	65.83278472679396	214.72007899934175	8.31849859295329	-19.03582788362922	62.469155451536835
96265	19 34 26.13	-12 55 35.2	7.73	20.34	4.271754742933629	49.16420845624386	160.35388397246808	19.190830341631823	-43.90756914014044	-10.998036012465652
96266	19 34 26.85	+10 42 45.9	8.72	0.83	-1.6846095381196307	1204.819277108434	3929.6361445783145	474.16617311934664	-1084.7113687797796	223.95798088333527
